district_id,district_name,stateabb,pano_id,pano_lat,pano_lon,heading,image_path,download_success,downloaded_at
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_111.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_112.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_113.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_114.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_115.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_116.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_117.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_118.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_119.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_120.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_121.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_122.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_123.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_124.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_125.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_126.jpg,True,
102850,,,,,,0,C:\Users\aspen\Desktop\CMPU395\CMPU-395-Project\data\streetview_images\102850.0_127.jpg,True,
