sedalea,sedaleaname,stateabb,cs_mn_avg_eb,cs_mn_avg_eb_se_adj,year,tot_asmts,cellcount,mn_asmts
2620820,Lakeshore School District (Berrien),MI,0.3754666984993505,0.0261546808722401,2019,2464,12,205.3333333333333
2616470,Grandville Public Schools,MI,0.2801167574530579,0.0218912628310317,2019,4911,12,409.25
3904841,Elgin Local,OH,-0.055946242744016,0.0353275804312405,2019,820,10,82.0
1905750,North Iowa Community School District,IA,-0.2302273751600851,0.0485126453758,2019,392,12,32.66666666666666
102880,Russell County,AL,-0.3270168851120085,0.0252279046213494,2019,3319,12,276.5833333333333
102670,Perry County,AL,-0.9327693262978968,0.0334176721731522,2019,1131,12,94.25
2000030,Republic County,KS,0.0723050122462179,0.0403344748776066,2019,505,12,42.08333333333334
4006000,Butner,OK,-0.564504610739246,0.050597637489123,2019,202,12,16.83333333333333
606690,Butteville Union Elementary,CA,0.0340039263235885,0.0444883963993271,2019,204,10,20.4
4815960,Cuero ISD,TX,-0.2258496553674675,0.02834099869244,2019,1169,8,146.125
2802610,Leland School District,MS,-0.5033546090348654,0.030954211268323,2019,715,12,59.58333333333334
1701416,Milford Area PSD 124,IL,-0.0889659883260511,0.0433525285264321,2019,472,12,39.33333333333334
4820010,Frisco ISD,TX,0.6142065505336969,0.0169352367722283,2019,40135,8,5016.875
804140,Sierra Grande School District No. R-30,CO,-0.6418472566931244,0.0540652394624885,2019,172,8,21.5
4028170,Sperry,OK,-0.0660841060998335,0.0315349714515933,2019,996,12,83.0
622230,Lodi Unified,CA,-0.3247061680244643,0.0168679290820023,2019,29567,12,2463.916666666667
4900930,Sevier District,UT,0.2381557781726605,0.0221487284518402,2019,4232,12,352.6666666666667
4818280,El Campo ISD,TX,-0.2070769604265325,0.0262235911233998,2019,2155,8,269.375
1739480,Tri Point CUSD 6-J,IL,0.2476763075203403,0.0467971156596692,2019,342,12,28.5
5600730,Albany County School District #1,WY,0.3166625434283762,0.0195099080294013,2019,3751,12,312.5833333333333
4020970,Muskogee,OK,-0.2830963005332866,0.0228873394170976,2019,4907,12,408.9166666666667
3904963,Northwest Local,OH,-0.0219249249747382,0.0311467090337792,2019,1090,10,109.0
4844370,Walcott ISD,TX,0.1542153275061106,0.0420459795856538,2019,110,6,18.33333333333333
3304230,Lebanon School District,NH,0.3795539153653694,0.0338682812338926,2019,1331,12,110.9166666666667
1735970,Indian Creek CUSD 425,IL,0.1675281597628151,0.0376173756040205,2019,630,12,52.5
2629130,Posen Consolidated School District No. 9,MI,0.1098586144791296,0.0480175342314251,2019,186,12,15.5
5305160,Montesano School District,WA,0.0838996750606949,0.0301333758694689,2019,1352,12,112.6666666666667
3200480,Washoe County,NV,-0.0829784036853766,0.0141462641736693,2019,62525,12,5210.416666666667
4016170,Kellyville,OK,0.0358772984630146,0.0339154869843364,2019,760,12,63.33333333333334
610980,Delphic Elementary,CA,-0.5832016667179175,0.0526061994857976,2019,74,12,6.166666666666667
3303960,Inter-Lakes Cooperative School District,NH,0.2187829287549981,0.0378000071424509,2019,758,10,75.8
2612300,Dundee Community Schools,MI,0.2985845448899189,0.0298592458382002,2019,1540,12,128.3333333333333
1802040,Northwestern School Corporation,IN,0.1688020370834168,0.0277663323293424,2019,1680,12,140.0
5303330,Griffin School District,WA,0.2634297250694717,0.0361862286958734,2019,788,11,71.63636363636364
4807780,Aledo ISD,TX,0.5557278168114099,0.0240767020252144,2019,3951,8,493.875
2906540,Callao C-8,MO,-0.0878133011582226,0.0665975679811589,2019,68,11,6.181818181818182
2502100,Ashland,MA,0.6423852588016055,0.0267409676398695,2019,2446,12,203.8333333333333
4009060,Crooked Oak,OK,-0.4593043369064566,0.0313457749313485,2019,1070,12,89.16666666666667
2609570,Chippewa Valley Schools,MI,0.1261432727757243,0.0193177094767044,2019,14175,12,1181.25
5508070,Linn J6 School District,WI,0.6779633015151512,0.0501878824159955,2019,164,12,13.66666666666667
100060,Andalusia City,AL,-0.3092170466134352,0.0313977656996528,2019,1637,12,136.4166666666667
3904601,Union Local,OH,-0.0973367984628348,0.029120942969083,2019,1113,10,111.3
2927870,Senath-Hornersville C-8,MO,-0.3433775977083253,0.0390289956743311,2019,630,11,57.27272727272727
3904884,Franklin Local,OH,0.0338805756886831,0.0278007550845496,2019,1611,10,161.1
4107080,Klamath Falls City Schools,OR,-0.3351938433891141,0.0286326628032994,2019,2482,12,206.8333333333333
506210,Fordyce School District,AR,-0.4796322179528688,0.0380995012349956,2019,759,12,63.25
4843920,Van ISD,TX,0.0254098388067346,0.0294861422935768,2019,1479,8,184.875
3025950,Terry K-12 Schools,MT,-0.1025621908212602,0.0451639184532013,2019,128,12,10.66666666666667
3401410,Belmar Elementary School District,NJ,0.0356010319278771,0.039809617750627,2019,590,11,53.63636363636363
3410810,Morris School District,NJ,0.4026419986712308,0.0262426037796951,2019,4188,11,380.7272727272727
2927330,Hardeman R-X,MO,0.150143145310897,0.0654661297619284,2019,77,11,7.0
1807770,North Gibson School Corporation,IN,-0.1133552009221242,0.0295903159659465,2019,1821,12,151.75
3408220,Lakewood Township School District,NJ,-0.3805695399211182,0.0224251465039337,2019,5026,11,456.9090909090909
1708580,Carrier Mills-Stonefort CUSD 2,IL,-0.4435347730310234,0.043540685992939,2019,360,12,30.0
604350,Bella Vista Elementary,CA,-0.0989065071095391,0.0403702951153923,2019,410,10,41.0
2803530,Petal School District,MS,0.5519755393294193,0.022296160382273,2019,3780,12,315.0
4828650,Lytle ISD,TX,-0.5070189759788932,0.0327374230567374,2019,1066,8,133.25
2103900,Mayfield Independent,KY,-0.1738273125063797,0.0298304586948897,2019,1667,12,138.9166666666667
3400870,Alpine Public School District,NJ,1.185961177451925,0.0492916870348704,2019,141,9,15.66666666666667
4210110,North Schuylkill SD,PA,-0.143743797606296,0.0269859789359847,2019,1946,12,162.1666666666667
2617700,Harbor Springs School District,MI,0.2888990097234371,0.0366676516598358,2019,688,12,57.33333333333334
2928470,South Iron County R-I,MO,-0.2024413634555626,0.0490438770124733,2019,281,11,25.54545454545455
2800196,Winona-Montgomery Consolidated,MS,-0.3414139882661781,0.0276305705334062,2019,1236,12,103.0
3704140,Sampson County Schools,NC,0.1261291819313078,0.0184232637852044,2019,7315,12,609.5833333333334
600020,Pleasanton Unified,CA,0.7536503198239756,0.0190719328184681,2019,13576,12,1131.333333333333
1730930,Pawnee CUSD 11,IL,0.0276752307524526,0.0408339741328982,2019,516,12,43.0
601410,Lammersville Joint Unified,CA,0.4634275111031498,0.0214336511319644,2019,5418,12,451.5
2608580,Center Line Public Schools,MI,-0.4742556816038451,0.0283251987667925,2019,2248,12,187.3333333333333
2918360,Leeton R-X,MO,0.2965162405608219,0.0514021818381185,2019,239,11,21.72727272727273
3703060,Montgomery County Schools,NC,-0.1988547532777193,0.0219620777279374,2019,3550,12,295.8333333333333
625500,Montecito Union Elementary,CA,0.981039820268106,0.040983922646372,2019,475,8,59.375
1303360,Long County,GA,-0.1267858341333537,0.0224877953565979,2019,3562,12,296.8333333333333
802070,Alamosa School District No. Re-11J,CO,-0.1723011183879273,0.0347650155096756,2019,1552,8,194.0
2200540,East Baton Rouge Parish,LA,-0.4455250243873127,0.0197662232955576,2019,40802,12,3400.166666666667
2201440,St. Charles Parish,LA,0.0477117587317653,0.0216277444309538,2019,8633,12,719.4166666666666
102010,Lauderdale County,AL,-0.0849919995891288,0.0212855211381798,2019,7431,12,619.25
4024630,Pocola,OK,-0.1664493575945096,0.0342424991726655,2019,668,12,55.66666666666666
507170,Hackett School District,AR,-0.2053260081368209,0.0391279883097193,2019,652,12,54.33333333333334
5503150,Darlington Community School District,WI,0.2640531538155588,0.0359344105074032,2019,733,12,61.08333333333334
637470,South Fork Union,CA,-0.4180284340264336,0.0419209602068593,2019,338,12,28.16666666666667
3704080,Rutherford County Schools,NC,0.1900612750083287,0.0178002643339379,2019,8862,12,738.5
2733720,Nett Lake Public School District,MN,-0.1524832191696944,0.0519776101539879,2019,74,8,9.25
5501770,Elmbrook School District,WI,0.717307622847069,0.0216589291288408,2019,6373,12,531.0833333333334
3810180,Kenmare 28,ND,0.0198548388158321,0.0460402040782392,2019,297,12,24.75
2512930,Whitman-Hanson,MA,0.201819489868454,0.0231659029812308,2019,3581,12,298.4166666666667
3173230,Madison Public Schools,NE,-0.4200939246957215,0.040367423348595,2019,430,12,35.83333333333334
2621420,Les Cheneaux Community Schools,MI,0.3341056969440522,0.0527637628800285,2019,121,7,17.28571428571428
2101380,Crittenden County,KY,-0.1568324732645709,0.0331152175218797,2019,1288,12,107.3333333333333
1710380,Skokie SD 73-5,IL,0.6027765749043384,0.0342762764356207,2019,1141,10,114.1
3817670,Starkweather 44,ND,0.0886837652745786,0.0614703358862956,2019,74,12,6.166666666666667
1900006,North Fayette Valley Community School District,IA,0.1975493775019367,0.0363737978094531,2019,996,12,83.0
4502340,Greenwood 50,SC,-0.3865773054656061,0.0203743986109666,2019,8362,12,696.8333333333334
2008100,Kinsley-Offerle,KS,0.0827702881852089,0.044313036518462,2019,288,12,24.0
2702730,Adrian Public School District,MN,-0.0104923909749799,0.0367013374897151,2019,511,12,42.58333333333334
1601260,Gooding Joint District,ID,-0.2848750957496681,0.0302535000702141,2019,1540,12,128.3333333333333
2708910,Chisholm Public School District,MN,0.0437098300818754,0.0341002448151711,2019,687,12,57.25
2635460,Watervliet School District,MI,-0.0667701744305254,0.030211794165224,2019,1222,12,101.8333333333333
4603720,Arlington School District 38-1,SD,0.5281871019678767,0.0448951646995804,2019,221,11,20.09090909090909
3904923,Streetsboro City,OH,0.0558614377325445,0.0275608201015494,2019,1674,10,167.4
2004650,Chase-Raymond,KS,-0.7432023951177184,0.0615842718329657,2019,120,10,12.0
1907350,Clarinda Community School District,IA,-0.3164495743493464,0.0374839204534412,2019,1008,12,84.0
3412120,Oceanport School District,NJ,0.6417776020804159,0.0365573428798207,2019,701,11,63.72727272727273
3904919,Field Local,OH,0.3479663594500159,0.0303184008646172,2019,1635,10,163.5
4839030,San Saba ISD,TX,-0.1054253090945014,0.0398308299134978,2019,448,8,56.0
2505970,Haverhill,MA,-0.1040570340844122,0.0204731664484495,2019,8399,12,699.9166666666666
4825200,Kaufman ISD,TX,-0.1626142272807294,0.024910422083245,2019,2494,8,311.75
2100720,Breckinridge County,KY,0.1480389115276751,0.0258166976249545,2019,2374,12,197.8333333333333
1721630,La Grange SD 105 South,IL,0.4762953957729538,0.0319400977720522,2019,1734,12,144.5
4827240,Levelland ISD,TX,-0.3397976228822855,0.0261274339916342,2019,1714,8,214.25
5512120,Poynette School District,WI,0.3324638733428527,0.0353743196958755,2019,928,12,77.33333333333333
1742990,Shawnee CUSD 84,IL,-0.3698536928799127,0.0499409367209303,2019,240,12,20.0
4704200,Tullahoma,TN,-0.2720686045999303,0.0237452413666887,2019,3038,11,276.1818181818182
2926890,Rolla 31,MO,0.1330464508082688,0.0234534064965883,2019,3340,11,303.6363636363636
5504830,Franklin Public School District,WI,0.6595594479126266,0.0230804668183273,2019,4096,12,341.3333333333333
613840,Firebaugh-Las Deltas Unified,CA,-0.2125153188164126,0.0244173351634759,2019,2034,12,169.5
4900240,Duchesne District,UT,-0.0528323363999121,0.0227872556058822,2019,4640,12,386.6666666666667
2010950,Quinter Public Schools,KS,0.2935900878164271,0.0463398992254673,2019,288,12,24.0
4222260,Southern Columbia Area SD,PA,0.2673517621018995,0.0308057088045641,2019,1256,12,104.6666666666667
2931440,Waynesville R-VI,MO,0.1229685783045127,0.0212883808124441,2019,5131,11,466.4545454545454
2508040,Monson,MA,0.1983092923092618,0.0339899900501331,2019,781,12,65.08333333333333
5102980,Poquoson City Public Schools,VA,0.4606347648570658,0.038460493520621,2019,1263,8,157.875
4826280,La Vega ISD,TX,-0.2462317636006601,0.0261352185350015,2019,1841,8,230.125
101690,Guntersville City,AL,-0.0558973650889508,0.0295942957144765,2019,1694,12,141.1666666666667
1741070,Waterloo CUSD 5,IL,0.678015653028588,0.0268788423267334,2019,2500,12,208.3333333333333
1735220,Salt Creek SD 48,IL,0.0971365714845461,0.041075452955173,2019,618,12,51.5
2605010,Berkley School District,MI,0.541053204260427,0.0439896753654046,2019,402,6,67.0
609480,Columbia Union,CA,-0.3444384271606524,0.0345725845937563,2019,650,12,54.16666666666666
5305370,East Valley School District (Yakima),WA,0.0631524970767872,0.0266596770810367,2019,2929,11,266.2727272727273
5500052,Trevor-Wilmot Consolidated School District,WI,0.5009832228481692,0.0367163349346227,2019,688,12,57.33333333333334
4017020,Deer Creek-Lamont,OK,0.1939063045341615,0.0572217004092,2019,117,11,10.63636363636364
2200810,Jefferson Davis Parish,LA,-0.2101461595878351,0.023217145917246,2019,5072,12,422.6666666666667
2620010,Kaleva Norman Dickson School District,MI,-0.4015247299103019,0.0401199538064074,2019,489,12,40.75
3006870,Clinton Elementary,MT,-0.2078791286819856,0.0431894762404746,2019,246,12,20.5
2630930,Saranac Community Schools,MI,0.0592593030827663,0.0346717213881814,2019,853,12,71.08333333333333
4814730,Comal ISD,TX,0.275589827197413,0.0180232439936677,2019,15371,8,1921.375
4220400,Ringgold SD,PA,-0.1347714249515951,0.0265378651537386,2019,2570,12,214.1666666666667
2000014,Central Heights,KS,0.1281661977547623,0.0415949932432874,2019,474,12,39.5
4836780,Refugio ISD,TX,-0.2627477802226876,0.040732587253333,2019,438,8,54.75
3414340,Roxbury Township School District,NJ,0.3647561558769132,0.0265141236624094,2019,2755,11,250.4545454545455
4215960,Moshannon Valley SD,PA,-0.0528868886826936,0.0360337357640938,2019,771,12,64.25
4845690,Whitharral ISD,TX,0.0084166651058978,0.053464983316259,2019,115,8,14.375
4841880,Sunnyvale ISD,TX,0.3244425010904994,0.0306788299662938,2019,1455,8,181.875
4840740,Somerset ISD,TX,-0.3408326619467845,0.0255827325443547,2019,2454,8,306.75
2008910,Logan,KS,-0.0171136452888819,0.058868178212729,2019,100,12,8.333333333333334
636270,Selma Unified,CA,-0.4360298536578725,0.0204553961836131,2019,5898,12,491.5
4808670,Argyle ISD,TX,0.449821658886776,0.026413389157397,2019,1966,8,245.75
3416380,Union City School District,NJ,0.0482423437465621,0.0215726776755839,2019,9678,11,879.8181818181819
1200840,Highlands,FL,-0.144794347443087,0.0182579756242502,2019,9413,10,941.3
2100210,Ballard County,KY,-0.0979050914547551,0.0360451899010159,2019,966,12,80.5
4104530,Echo SD 5,OR,0.2242590124174802,0.0469632837780354,2019,253,12,21.08333333333333
4846770,Zephyr ISD,TX,-0.004514095541033,0.0506138479934167,2019,132,8,16.5
509510,Marvell-Elaine School District,AR,-1.036024223961392,0.0486480907050577,2019,319,12,26.58333333333333
3806360,Emerado 127,ND,-0.4648868598008535,0.0610993151129146,2019,120,12,10.0
1714430,Eureka CUD 140,IL,0.3677171961937791,0.0309421153978433,2019,1467,12,122.25
1728890,North Palos SD 117,IL,0.8004788299353764,0.0250780030055409,2019,4339,12,361.5833333333333
610620,Davis Joint Unified,CA,0.4535891806588507,0.0211385476761822,2019,7548,12,629.0
2614730,Fowlerville Community Schools,MI,-0.055038761146482,0.0247696400876876,2019,2585,12,215.4166666666667
642900,Winship-Robbins,CA,-0.1612254990146356,0.0423396012601264,2019,240,10,24.0
404770,Altar Valley Elementary District (4418),AZ,-0.4649804196782152,0.0367874403433264,2019,757,11,68.81818181818181
2741430,Wabasso Public School District,MN,0.0673129178086633,0.0409315133181564,2019,340,12,28.33333333333333
642580,Laytonville Unified,CA,-0.6401960972815913,0.0474343106400486,2019,180,6,30.0
1914580,Independence Community School District,IA,0.0426492369321128,0.0337817242553466,2019,1198,12,99.83333333333331
4701740,Hawkins County,TN,-0.1780097180982773,0.0205614644656816,2019,5366,11,487.8181818181818
3409900,Mendham Borough School District,NJ,0.877313799669193,0.0368925979075979,2019,669,11,60.81818181818182
3800050,Mohall-Lansford-Sherwood 1,ND,0.4673983322980199,0.0472896087906456,2019,288,12,24.0
4900090,Box Elder District,UT,0.1301566581083028,0.0182456158123741,2019,11448,12,954.0
4222980,Susquehanna Community SD,PA,-0.0040896283144907,0.0375949533084567,2019,691,12,57.58333333333334
1304890,Thomas County,GA,-0.3160053883623226,0.021727044935127,2019,5186,12,432.1666666666667
1800480,Benton Community School Corporation,IN,0.1079693734562108,0.0286975314985773,2019,1566,12,130.5
2700001,Mountain Iron-Buhl School District,MN,0.0728162431706034,0.0364217978296024,2019,529,12,44.08333333333334
2703150,Annandale Public School District,MN,0.39522570886796,0.0262740220872427,2019,1920,12,160.0
3028140,Willow Creek Elementary,MT,-0.1372930552024173,0.0468180509783651,2019,61,11,5.545454545454546
5516290,West Bend School District,WI,0.3737434714073812,0.0218066240741483,2019,5455,12,454.5833333333333
2715750,Jordan Public School District,MN,0.2838414341514861,0.02627039017764,2019,1818,12,151.5
1706000,Berkeley SD 87,IL,-0.4330031078789666,0.0249682179081189,2019,3375,12,281.25
4820460,Gary ISD,TX,0.0144863526268568,0.0401356238461474,2019,299,8,37.375
4027000,Savanna,OK,-0.0382612578043027,0.0493355172215522,2019,210,11,19.09090909090909
4101470,Arlington SD 3,OR,0.0906286311443366,0.0506080728495387,2019,146,11,13.27272727272727
4501110,Beaufort 01,SC,-0.0854195688761326,0.0180590304043152,2019,21418,12,1784.833333333333
4626970,Gettysburg School District 53-1,SD,0.4710800786012792,0.0463252622325055,2019,208,12,17.33333333333333
5512960,Richland School District,WI,-0.1533558426021417,0.0334710292547706,2019,1086,12,90.5
1716020,Galatia CUSD 1,IL,-0.1444650045126582,0.0450458836365662,2019,357,12,29.75
4503870,York 03,SC,-0.176842803310428,0.0182179799875907,2019,18085,12,1507.083333333333
4215030,Mechanicsburg Area SD,PA,0.33244656447953,0.0241373359912497,2019,4008,12,334.0
4841970,Sweeny ISD,TX,-0.2783505197712143,0.0316460236202545,2019,1140,8,142.5
2703030,Alden-Conger Public School District,MN,0.1252857734347033,0.0429294936947298,2019,233,6,38.83333333333334
4017190,Latta,OK,0.0943052411828626,0.0337576055354354,2019,806,12,67.16666666666667
2919890,Malden R-I,MO,-0.3385698442023325,0.039297339169367,2019,782,11,71.0909090909091
3701620,Gaston County Schools,NC,-0.0271754373417344,0.0161682045140285,2019,31538,12,2628.166666666667
4220970,Schuylkill Valley SD,PA,0.219408087006648,0.0277300424363527,2019,1749,11,159.0
1700113,Illini Central CUSD 189,IL,-0.0824059056795317,0.0406615134585074,2019,592,12,49.33333333333334
5305430,Mukilteo School District,WA,-0.0976090341119482,0.021054682607608,2019,14047,12,1170.583333333333
2913530,Halfway R-III,MO,-0.0349176446343099,0.049664347046115,2019,205,11,18.63636363636364
2507990,Mohawk Trail,MA,0.1239207749561155,0.0341994032591803,2019,744,12,62.0
622650,Los Altos Elementary,CA,1.174909717470432,0.0254212100453724,2019,7036,12,586.3333333333334
5302820,Federal Way School District,WA,-0.4216424918696693,0.0202144321177738,2019,20060,12,1671.666666666667
606810,Cajon Valley Union,CA,-0.3387123110029919,0.0174201365026502,2019,24159,12,2013.25
2103330,Leslie County,KY,0.0237016088739514,0.0282738412484557,2019,1594,12,132.8333333333333
4025860,Ringling,OK,-0.6037850906533724,0.0492006874247637,2019,284,12,23.66666666666667
2617370,Hale Area Schools,MI,0.0405312344914916,0.0494415982157421,2019,204,8,25.5
1602970,Snake River District,ID,0.0233367506591386,0.0270701611902484,2019,1693,12,141.0833333333333
5516350,West Salem School District,WI,0.4271514452447084,0.0289023091200557,2019,1653,12,137.75
3904366,Brunswick City,OH,0.3581757276207675,0.021487456131908,2019,5224,10,522.4
500015,Sheridan School District,AR,-0.0525912871865504,0.0243969823035963,2019,3892,12,324.3333333333333
506840,Gravette School District,AR,0.0689197687105807,0.0311801912443029,2019,1798,12,149.8333333333333
2923340,Gasconade County R-II,MO,-0.0267965855255077,0.030607183803872,2019,1520,11,138.1818181818182
3303360,Grantham School District,NH,1.117375340944029,0.0571205264894838,2019,238,8,29.75
1733380,Reed Custer CUSD 255U,IL,0.3414870448424407,0.0307338420115743,2019,1205,12,100.4166666666667
4810710,Boerne ISD,TX,0.3544667995621196,0.0211201749292731,2019,5745,8,718.125
4222370,Southern Tioga SD,PA,-0.1195647416293872,0.0296056003985345,2019,1594,12,132.8333333333333
4608520,Brookings School District 05-1,SD,0.1405868812933044,0.0220973638823795,2019,3148,12,262.3333333333333
4015370,Idabel,OK,-0.2253817976584303,0.0320401257158466,2019,1013,12,84.41666666666667
1714710,Fairfield PSD 112,IL,-0.046603341116417,0.0378607587564719,2019,742,12,61.83333333333334
3701260,Durham Public Schools,NC,-0.2298029568594367,0.016342255111896,2019,36746,12,3062.166666666667
1705610,Belleville SD 118,IL,-0.0769761058722015,0.02304107162457,2019,4800,12,400.0
637630,Southern Trinity Joint Unified,CA,-0.0480698032997614,0.0489057208465297,2019,82,10,8.2
3100099,Centennial Public Schools,NE,-0.1124701494692989,0.0462282825754545,2019,246,8,30.75
1601950,Marsh Valley Joint District,ID,0.2686470805366343,0.0293658443921405,2019,1222,12,101.8333333333333
904290,Stafford School District,CT,0.0853053414204147,0.0267180535628266,2019,1390,12,115.8333333333333
3172420,Kenesaw Public Schools,NE,-0.0165222487551905,0.0414357656509306,2019,218,12,18.16666666666667
503710,Buffalo Is. Central School District,AR,-0.0020411574914456,0.0395386892960837,2019,676,12,56.33333333333334
4821000,Goldthwaite ISD,TX,-0.0029246406401858,0.0423394098867954,2019,407,8,50.875
3414250,Roseland School District,NJ,0.913177553211496,0.0435719117795666,2019,511,8,63.875
3027570,West Valley Elementary,MT,0.3074743409241714,0.0310912049297198,2019,869,12,72.41666666666667
2916860,Oregon-Howell R-III,MO,-0.4185619658920813,0.0591660044424434,2019,170,11,15.45454545454546
2928430,South Callaway County R-II,MO,0.1008342132663955,0.0410709498532608,2019,640,11,58.18181818181818
2104590,Owensboro Independent,KY,-0.1136602009527871,0.0225694185329762,2019,4423,12,368.5833333333333
4032010,Wayne,OK,-0.113078670288044,0.0422582120737647,2019,380,12,31.66666666666667
4202910,Bald Eagle Area SD,PA,0.2370560690137728,0.0305298268415077,2019,1378,12,114.8333333333333
629790,Paradise Elementary,CA,0.2680649575221448,0.0451225489379007,2019,240,11,21.81818181818182
2003210,North Lyon County,KS,0.0737620006027008,0.0441864982086988,2019,333,12,27.75
904350,Sterling School District,CT,-0.1779613957863374,0.0357645777165599,2019,483,12,40.25
405880,Palominas Elementary School District 49 (4180),AZ,0.024904335643083,0.0314242830077134,2019,1150,11,104.5454545454545
4014130,Healdton,OK,-0.2984863460351506,0.0401709283944971,2019,425,12,35.41666666666666
4826430,Lake Dallas ISD,TX,0.0231139598243661,0.023639791566447,2019,2973,8,371.625
1803780,Fremont Community Schools,IN,0.2317963282729357,0.0337126264826441,2019,912,12,76.0
901470,Enfield School District,CT,-0.0648321894685505,0.0210846284436817,2019,4480,12,373.3333333333333
506690,Centerpoint School District,AR,-0.1195083626335286,0.0360402005435526,2019,887,12,73.91666666666667
2302280,Alexander Public Schools,ME,-0.0582328418314193,0.0548582807464788,2019,48,11,4.363636363636363
2005550,Dighton,KS,0.1584751116110529,0.0506589727100193,2019,190,12,15.83333333333333
2928950,Francis Howell R-III,MO,0.5136896486516674,0.0189523271456059,2019,13966,11,1269.636363636364
4701020,Dickson County,TN,0.112749975670292,0.019763914537642,2019,6900,11,627.2727272727273
4830360,Irion County ISD,TX,0.0004507174095406,0.049492871929055,2019,155,8,19.375
5100780,Charlottesville City Public Schools,VA,-0.0321587544943858,0.0363527836331194,2019,2628,8,328.5
2633750,Tekonsha Community Schools,MI,-0.5499804005807414,0.0482856830178481,2019,210,12,17.5
2626940,Dollar Bay-Tamarack City Area Schools,MI,-0.0375757871059616,0.0455336507470469,2019,290,12,24.16666666666667
2705790,Bloomington Public School District,MN,-0.0048837136093546,0.0200163079167058,2019,9724,12,810.3333333333334
4105910,Grants Pass SD 7,OR,-0.0450308834923895,0.0213971214572613,2019,5544,12,462.0
101320,Enterprise City,AL,0.0231049174170095,0.0228601020009098,2019,6257,12,521.4166666666666
3003800,Big Timber Elementary,MT,-0.0076595856487241,0.0373835048402378,2019,444,12,37.0
101890,Jasper City,AL,-0.1372370613852957,0.0281740515093284,2019,2468,12,205.6666666666667
409733,Sedona-Oak Creek JUSD #9 (4467),AZ,-0.4584498798938331,0.040228888817003,2019,716,11,65.0909090909091
4844890,Wellington ISD,TX,-0.2053716393334594,0.0411296008412439,2019,355,8,44.375
3172335,Johnson-Brock Public Schools,NE,0.5107163974088589,0.0390025817141677,2019,336,12,28.0
3176860,So Sioux City Community Schools,NE,0.066442297490229,0.0231647295744764,2019,3296,12,274.6666666666667
804110,Fowler School District No. R4J,CO,-0.1932397650100418,0.0521984923092985,2019,246,8,30.75
4845000,West Hardin County CISD,TX,-0.4163993903529061,0.047219550366787,2019,309,7,44.14285714285715
4033090,Woodall,OK,0.1830357850785013,0.0366369950532215,2019,528,12,44.0
4840890,Southland ISD,TX,-0.3227361318271418,0.0591920572098671,2019,78,8,9.75
3401950,Boonton Town Public School District,NJ,0.4057632203712311,0.0355505470476354,2019,890,11,80.9090909090909
2506420,Hull,MA,0.4159539144949162,0.0348473231303177,2019,711,12,59.25
